date,min,max,median,q1,q3,stdev,count
2019-12-09T00:00:00.000Z,0.86,2.36,1.37,1.27,1.6,0.273,235
2019-12-10T00:00:00.000Z,1.05,11.93,2.1,1.6,2.68,0.963,399
2019-12-11T00:00:00.000Z,0.9,3.88,2.1,1.79,2.46,0.562,332
2019-12-12T00:00:00.000Z,0.85,6.62,1.45,1.28,1.65,0.527,484
2019-12-13T00:00:00.000Z,0.5,2.95,0.9,0.76,1.06,0.26,552
2019-12-14T00:00:00.000Z,0.73,6.72,1.46,1,2.31,1.161,339
2019-12-15T00:00:00.000Z,1.83,10.35,3.52,2.54,4.84,1.742,533
2019-12-16T00:00:00.000Z,3.26,9.25,5.69,4.7,7.35,1.52,258
2019-12-17T00:00:00.000Z,3.66,16,9.51,8.3,12.38,2.749,270
2019-12-18T00:00:00.000Z,0.9,9.65,1.9,1.62,2.31,0.806,350
2019-12-19T00:00:00.000Z,1.4,10.09,3.02,1.96,6.08,2.222,521
2019-12-20T00:00:00.000Z,2.37,17.17,4.05,3.38,4.86,1.693,311
2019-12-21T00:00:00.000Z,1.8,13.35,4.05,2.59,9.22,3.539,78
2019-12-22T00:00:00.000Z,2.29,9.33,3.05,2.78,3.35,0.827,387
2019-12-23T00:00:00.000Z,1,6.14,2.31,1.94,2.59,0.631,458
2019-12-24T00:00:00.000Z,0.6,4.82,1.34,1,1.85,0.679,311
2019-12-25T00:00:00.000Z,1.2,14.42,2.8,1.82,4.01,1.586,567
2019-12-26T00:00:00.000Z,0.75,11.07,2.25,1.35,2.96,1.329,390
2019-12-27T00:00:00.000Z,1.96,13.4,3.29,2.5,6.1,2.086,514
2019-12-28T00:00:00.000Z,3.45,33.95,6.93,5.35,10.52,4.972,543
2019-12-29T00:00:00.000Z,3.73,31.15,10.24,8.09,12.2,4.453,394
2020-01-01T00:00:00.000Z,15.63,17.07,15.73,15.68,16.86,0.586,5
2020-01-08T00:00:00.000Z,13.33,30.1,19.07,17.34,21.63,3.299,234
2020-01-09T00:00:00.000Z,2.95,23.4,11.18,8,15.12,5.232,503
2020-01-10T00:00:00.000Z,1.2,34.22,4.98,3.42,13.62,6.781,408
2020-01-11T00:00:00.000Z,2.13,7.91,3.1,2.72,3.75,0.815,508
2020-01-12T00:00:00.000Z,1.44,12.92,3.05,2.22,4.84,1.829,551
2020-01-13T00:00:00.000Z,2.2,11.75,3.7,3.04,8.07,2.785,467
2020-01-14T00:00:00.000Z,2.58,35,5.04,3.58,7.4,2.469,427
2020-01-15T00:00:00.000Z,2.13,10.75,3.88,2.93,6.42,2.438,454
2020-01-16T00:00:00.000Z,2.04,18.34,5.7,3.61,7.43,3.565,460
2020-01-17T00:00:00.000Z,1.38,8.07,2.58,2.04,2.94,0.998,456
2020-01-18T00:00:00.000Z,1.27,11.28,2.66,1.76,7.4,2.958,495
2020-01-19T00:00:00.000Z,0.8,11.88,4.13,1.4,7.98,3.341,442
2020-01-20T00:00:00.000Z,1.71,16.14,6.43,5,7.98,2.807,307
2020-01-21T00:00:00.000Z,3.93,30.45,11.95,9.65,14.25,4.61,451
2020-01-22T00:00:00.000Z,3.5,5.8,4.49,4.13,5.48,0.762,10
2020-01-23T00:00:00.000Z,6.54,15.13,9.91,8.43,12.81,2.282,86
2020-01-24T00:00:00.000Z,4.36,15.18,9.24,6.63,11.72,2.86,263
2020-01-25T00:00:00.000Z,5.25,16.85,9.75,8.84,11.48,2.237,296
2020-01-26T00:00:00.000Z,1.15,11.18,3.09,1.75,6.96,2.798,308
2020-01-27T00:00:00.000Z,1.45,8.77,2.41,1.88,3.93,1.507,252
2020-01-28T00:00:00.000Z,0.92,4.8,2.04,1.62,2.6,0.709,272
2020-01-29T00:00:00.000Z,0.8,5.26,1.08,0.98,1.5,0.528,310
2020-01-30T00:00:00.000Z,1,6.07,1.75,1.48,2.92,0.934,295
2020-01-31T00:00:00.000Z,1.05,3.07,1.96,1.8,2.21,0.349,281
2020-02-01T00:00:00.000Z,0.7,3.02,1.42,1.1,1.75,0.485,321
2020-02-02T00:00:00.000Z,0.79,4.25,1.05,0.95,1.81,0.863,329
2020-02-03T00:00:00.000Z,0.9,4.38,1.7,1.38,2.13,0.716,308
2020-02-04T00:00:00.000Z,1.06,4.76,2.74,2.19,3.15,0.667,244
2020-02-05T00:00:00.000Z,1.92,13.66,5.7,4.96,7.35,2.348,194
2020-02-06T00:00:00.000Z,1.5,9.13,3.42,2.47,4.94,1.482,223
2020-02-07T00:00:00.000Z,1.78,6.94,2.84,2.37,3.34,0.809,203
2020-02-08T00:00:00.000Z,3.6,23.17,8.27,5.14,14.37,5.612,198
2020-02-09T00:00:00.000Z,7.34,42.75,14.4,12,21.42,8.378,354
2020-02-10T00:00:00.000Z,2.29,12.7,4.69,3.55,5.42,1.793,361
2020-02-11T00:00:00.000Z,1.6,16.64,2.6,2.24,3.52,2.541,363
2020-02-12T00:00:00.000Z,4.13,35.94,7.33,5.9,15.35,8.575,375
2020-02-13T00:00:00.000Z,2.84,32.95,18.57,16.05,23.54,7.265,375
2020-02-14T00:00:00.000Z,2.65,25.79,9.27,3.35,11.56,5.276,389
2020-02-15T00:00:00.000Z,6.94,39.34,19.05,15.9,24.18,6.967,323
2020-02-16T00:00:00.000Z,37.47,63.52,50.05,44.7,56.07,6.554,371
2020-02-17T00:00:00.000Z,6.16,63.61,39.75,34.03,49.11,11.472,348
2020-02-18T00:00:00.000Z,2.9,60.68,4.69,3.85,34.84,17.508,307
2020-02-19T00:00:00.000Z,3.14,6.2,4.22,3.85,4.8,0.685,446
2020-02-20T00:00:00.000Z,1.75,7.5,3.28,2.58,4.08,1.02,397
2020-02-21T00:00:00.000Z,2.23,17.89,4.48,3.65,6.66,4.296,426
2020-02-22T00:00:00.000Z,5.24,24.2,11.58,8.71,15.53,4.582,444
2020-02-23T00:00:00.000Z,1.65,25.75,4.76,3.2,8.25,5.351,446
2020-02-24T00:00:00.000Z,2.25,22.55,3.46,2.96,5.7,1.901,531
2020-02-25T00:00:00.000Z,1.82,4.32,2.75,2.45,3.05,0.444,461
2020-02-26T00:00:00.000Z,1.47,3.34,2,1.8,2.34,0.423,402
2020-02-27T00:00:00.000Z,1.54,10.54,2.72,2.38,3.4,1.585,547
2020-02-28T00:00:00.000Z,9.03,12.38,10.5,10.05,10.88,0.642,101
2020-02-29T00:00:00.000Z,1.7,11.03,5.09,4.32,6.42,1.751,326
2020-03-01T00:00:00.000Z,0.9,3.15,1.8,1.56,2.06,0.412,570
2020-03-02T00:00:00.000Z,0.76,123.34,1.34,1.05,2.02,6.119,452
2020-03-03T00:00:00.000Z,0.7,3.27,1.35,0.95,1.84,0.61,383
2020-03-04T00:00:00.000Z,0.8,1.84,1.25,1.1,1.46,0.22,576
2020-03-05T00:00:00.000Z,0.76,28.95,1.55,1.17,1.82,1.642,579
2020-03-06T00:00:00.000Z,0.75,1.86,1.2,1.05,1.3,0.209,440
2020-03-07T00:00:00.000Z,0.65,9.17,1.03,0.85,1.35,0.535,581
2020-03-08T00:00:00.000Z,0.85,4.22,1.78,1.25,2.04,0.55,577
2020-03-09T00:00:00.000Z,1.3,97.72,2.04,1.76,2.33,4.993,572
2020-03-10T00:00:00.000Z,1.42,180.92,2.08,1.85,2.36,34.909,573
2020-03-11T00:00:00.000Z,2.33,396.82,6.35,5.53,69.47,44.197,573
2020-03-12T00:00:00.000Z,5.04,73.4,6.07,5.72,6.56,11.993,505
2020-03-13T00:00:00.000Z,4.59,86,5.87,5.53,6.34,4.97,526
2020-03-14T00:00:00.000Z,5.03,11.5,5.91,5.64,6.15,0.588,531
2020-03-15T00:00:00.000Z,2.6,134.76,4.59,3.94,5.05,11.366,286
2020-03-16T00:00:00.000Z,4.2,111.9,6.28,5.62,19.39,15.869,575
2020-03-17T00:00:00.000Z,35.85,73.25,39.14,38.54,39.75,2.309,574
2020-03-18T00:00:00.000Z,7.28,38.1,13.93,10.05,18.5,10.318,502
2020-03-19T00:00:00.000Z,3.53,32.35,6.99,4.4,12.13,4.572,553
2020-03-20T00:00:00.000Z,6.36,143.72,9.81,8.38,83.75,46.862,462
2020-03-21T00:00:00.000Z,5.55,18.23,10.4,8.64,12.42,2.653,487
2020-03-22T00:00:00.000Z,2.66,13.43,5.58,4.18,7.96,2.454,473
2020-03-23T00:00:00.000Z,1.6,284.94,6.64,2.37,160.19,90.547,459
2020-03-24T00:00:00.000Z,115.2,254.68,167.58,161.01,178.29,18.764,424
2020-03-25T00:00:00.000Z,90.1,191.67,111.52,103.4,119.35,12.91,463
2020-03-26T00:00:00.000Z,2.1,167.12,4.22,3.4,94.04,56.619,379
2020-03-27T00:00:00.000Z,2.2,8.13,4.38,3.94,5.24,1.295,405
2020-03-28T00:00:00.000Z,1.72,6.15,4.37,3,5.24,1.159,182
2020-03-29T00:00:00.000Z,2.1,7.3,3.97,2.84,4.63,1.351,348
2020-03-30T00:00:00.000Z,3.15,46.26,7.5,3.99,10.1,8.433,144
2020-03-31T00:00:00.000Z,3.6,18.94,6.9,5.67,12.56,4.191,301
2020-04-01T00:00:00.000Z,1.46,10.62,5.54,3.22,6.55,2.354,205
2020-04-02T00:00:00.000Z,1.45,13.22,6.08,3.15,8.38,2.89,453
2020-04-03T00:00:00.000Z,2.06,13.37,4.51,2.65,7,3.138,447
2020-04-04T00:00:00.000Z,2.43,16.57,4.95,4.09,5.7,1.471,528
2020-04-05T00:00:00.000Z,3.22,13.05,4.66,3.98,5.23,1.237,529
2020-04-06T00:00:00.000Z,3.33,11,4.82,4.01,7.03,1.813,505
2020-04-07T00:00:00.000Z,3.83,17.07,7.57,5.07,9.01,2.749,454
2020-04-08T00:00:00.000Z,4.2,13.95,8.3,5.82,10.18,2.572,465
2020-04-09T00:00:00.000Z,3.88,19.64,6.27,4.68,14.59,5.492,468
2020-04-10T00:00:00.000Z,5.15,20.97,8.11,7.07,9.41,2.032,512
2020-04-11T00:00:00.000Z,6.88,19.98,9.3,7.92,10.28,1.925,154
2020-04-12T00:00:00.000Z,5.95,26.18,8.98,7.32,13.56,4.987,572
2020-04-13T00:00:00.000Z,4.9,31.03,14.42,7.94,22.15,7.243,569
2020-04-14T00:00:00.000Z,4.09,20.88,7.94,6.3,9.57,2.954,549
2020-04-15T00:00:00.000Z,5.72,33.24,12.73,10.4,17.63,4.846,510
2020-04-16T00:00:00.000Z,4.23,27.08,10.46,7.29,22.15,7.495,504
2020-04-17T00:00:00.000Z,4.62,17.23,9.16,6.4,13.22,3.837,558
2020-04-18T00:00:00.000Z,5.56,54.94,10.43,8.93,15.2,6.606,572
2020-04-19T00:00:00.000Z,1.1,34.28,3.7,2.04,10.1,5.775,551
2020-04-20T00:00:00.000Z,1.45,11.9,2.17,1.8,3.51,1.94,508
2020-04-21T00:00:00.000Z,0.85,14.18,1.9,1.4,2.44,1.512,378
2020-04-22T00:00:00.000Z,0.88,8.86,2.1,1.45,3.46,2.162,403
2020-04-23T00:00:00.000Z,3.15,13.02,7.86,5.95,8.68,1.974,467
2020-04-24T00:00:00.000Z,3.44,10.48,5.03,4.3,7.16,1.632,537
2020-04-25T00:00:00.000Z,2.94,41.52,9.93,6.61,19.1,9.093,498
2020-04-26T00:00:00.000Z,3.04,31.9,10.31,5.14,18.07,8.106,490
2020-04-27T00:00:00.000Z,0.9,21.24,7.17,5.23,14.88,5.545,527
2020-04-28T00:00:00.000Z,1.13,4.08,2.16,1.9,2.71,0.624,409
2020-04-29T00:00:00.000Z,0.98,5.72,1.6,1.25,2.76,1.159,510
2020-04-30T00:00:00.000Z,1.14,3.72,1.82,1.5,2.35,0.517,531
2020-05-01T00:00:00.000Z,0.85,3.15,1.27,1.12,1.92,0.612,551
2020-05-02T00:00:00.000Z,0.88,3.15,1.32,1.18,2.25,0.6,540
2020-05-03T00:00:00.000Z,1.1,4.08,1.86,1.52,2.13,0.628,574
2020-05-04T00:00:00.000Z,1.46,13.5,1.93,1.78,2.25,1.448,529
2020-05-05T00:00:00.000Z,1.66,6.77,2.85,2.5,3.3,0.775,490
2020-05-06T00:00:00.000Z,1.1,7.28,2.09,1.54,3.93,1.35,586
2020-05-07T00:00:00.000Z,1.44,6.48,2.6,2.2,3.76,1.21,379
2020-05-08T00:00:00.000Z,2.92,8.74,4.69,3.91,6.21,1.42,344
2020-05-09T00:00:00.000Z,3.95,10.83,6.9,5.24,8.84,1.898,340
2020-05-10T00:00:00.000Z,0.85,16.82,8.18,2.94,9.57,3.567,228
2020-05-11T00:00:00.000Z,0.75,3.87,1.4,1.04,1.75,0.552,350
2020-05-12T00:00:00.000Z,1.1,4.47,2.29,1.91,2.74,0.752,469
2020-05-13T00:00:00.000Z,0.7,3.8,1.2,0.95,1.46,0.408,469
2020-05-14T00:00:00.000Z,0.7,5.6,1.9,1.12,2.88,1.074,451
2020-05-15T00:00:00.000Z,0.82,4.23,1.35,1.15,1.64,0.573,523
2020-05-16T00:00:00.000Z,1.58,4.2,2.56,2,2.85,0.556,333
2020-05-17T00:00:00.000Z,1.6,7.85,2.93,2.25,3.88,1.168,533
2020-05-18T00:00:00.000Z,1.65,7.98,4.03,3.3,5.56,1.526,312
2020-05-19T00:00:00.000Z,1.42,3.64,2.22,1.9,2.48,0.499,541
2020-05-20T00:00:00.000Z,1.8,7.04,2.67,2.29,3.58,1.031,540
2020-05-21T00:00:00.000Z,1.52,4.51,2.91,2.17,3.56,0.78,512
2020-05-22T00:00:00.000Z,1.3,6.57,2.08,1.7,2.47,1.107,541
2020-05-23T00:00:00.000Z,0.9,3.07,1.6,1.4,1.8,0.333,469
2020-05-24T00:00:00.000Z,1.3,7.03,3.27,2.6,4.23,1.293,531
2020-05-25T00:00:00.000Z,1.1,4.09,1.83,1.6,2.2,0.505,540
2020-05-26T00:00:00.000Z,1.5,6.17,2.33,2.1,3.07,0.72,491
2020-05-27T00:00:00.000Z,2.17,8.8,4,3.27,5.3,1.385,517
2020-05-28T00:00:00.000Z,1.4,7.8,2.8,2.1,5.23,1.778,531
2020-05-29T00:00:00.000Z,1,3.1,1.5,1.3,1.8,0.377,532
2020-05-30T00:00:00.000Z,0.9,6.87,1.5,1.3,1.8,0.508,560
2020-05-31T00:00:00.000Z,0.8,3.87,2.2,1.73,2.57,0.596,495
2020-06-01T00:00:00.000Z,1.1,4.07,2.43,1.9,2.9,0.641,484
2020-06-02T00:00:00.000Z,2.4,6.8,3.73,3.1,4.33,0.893,525
2020-06-03T00:00:00.000Z,3.6,17.67,7.4,5.27,9.18,2.354,448
2020-06-04T00:00:00.000Z,1.03,8.3,2.7,2.1,4.8,1.781,527
2020-06-05T00:00:00.000Z,0.63,5.77,1.5,1.3,2.06,1.035,445
2020-06-06T00:00:00.000Z,1.8,9,4.53,4.03,5.33,1.05,486
2020-06-07T00:00:00.000Z,1.37,13.83,5.17,4.26,7.17,2.312,535
2020-06-08T00:00:00.000Z,0.8,7.6,2.42,1.8,4.09,1.361,524
2020-06-09T00:00:00.000Z,0.7,2.5,1.4,1.2,1.7,0.342,488
2020-06-10T00:00:00.000Z,1.3,7,2.45,1.87,3.73,1.305,520
2020-06-11T00:00:00.000Z,1.97,13.13,6.23,5.13,7.4,2.343,554
2020-06-12T00:00:00.000Z,0.97,12.83,2,1.5,2.5,1.062,569
2020-06-13T00:00:00.000Z,0.67,4.9,1.2,1,2.5,0.916,541
2020-06-14T00:00:00.000Z,1.63,4.83,3,2.29,3.57,0.766,335
2020-06-15T00:00:00.000Z,1.2,6.8,2.6,2.2,3.53,1.258,563
2020-06-16T00:00:00.000Z,2.5,18.8,6.2,3.6,10.3,3.577,565
2020-06-17T00:00:00.000Z,3.03,13,6.9,4.8,8.69,2.406,542
2020-06-18T00:00:00.000Z,2.78,12.07,5.2,3.83,8.33,2.569,501
2020-06-19T00:00:00.000Z,2.22,13.27,5.07,3.83,6.9,2.198,481
2020-06-20T00:00:00.000Z,1.12,11.37,4.3,2.33,6.69,2.298,573
2020-06-21T00:00:00.000Z,1.3,9.57,4.09,2.8,5.15,1.643,575
2020-06-22T00:00:00.000Z,0.9,12.47,2.72,1.45,3.9,2.138,542
2020-06-23T00:00:00.000Z,1.62,5.13,2.77,2.2,3.4,0.702,544
2020-06-24T00:00:00.000Z,1.33,3.63,2.2,1.8,2.67,0.511,245
2020-06-25T00:00:00.000Z,1.05,6.87,1.8,1.5,4.9,1.77,561
2020-06-26T00:00:00.000Z,1.3,6.83,2.95,1.77,4.47,1.531,554
2020-06-27T00:00:00.000Z,3.53,12.27,5.4,4.7,6.43,1.575,511
2020-06-28T00:00:00.000Z,5.03,18.03,9.33,6.35,11.9,3.308,442
2020-06-29T00:00:00.000Z,2.2,17.37,8.57,5.6,12.37,3.939,475
2020-06-30T00:00:00.000Z,2.4,16.13,4,3.33,10.03,3.934,464
2020-07-01T00:00:00.000Z,3.87,22.57,9.65,7.47,12,4.534,455
2020-07-02T00:00:00.000Z,3.2,24.43,10.37,7.05,14.3,5.415,448
2020-07-03T00:00:00.000Z,3.67,13.4,6.21,5.3,7.1,2.204,466
2020-07-04T00:00:00.000Z,1.75,8.13,3.6,2.77,5.53,1.614,489
2020-07-05T00:00:00.000Z,1.5,4.83,2.37,2.1,2.95,0.646,470
2020-07-06T00:00:00.000Z,1.3,5.17,3.2,2.4,3.9,1.024,263
2020-07-07T00:00:00.000Z,1.1,4.43,1.92,1.6,2.7,0.718,431
2020-07-08T00:00:00.000Z,1.6,7.23,3,2.59,3.73,0.78,437
2020-07-09T00:00:00.000Z,1.7,4.7,2.76,2.43,3.03,0.45,466
2020-07-10T00:00:00.000Z,2.27,7.9,4.23,3.17,5.7,1.512,437
2020-07-11T00:00:00.000Z,4.32,9.5,6.05,5.3,7.03,1.115,333
2020-07-12T00:00:00.000Z,1.62,8.52,4.83,3.22,6.77,1.941,414
2020-07-13T00:00:00.000Z,1.65,7.77,3,2.34,3.8,1.215,412
2020-07-14T00:00:00.000Z,1.87,12.7,3.8,3.08,4.25,1.601,440
2020-07-15T00:00:00.000Z,1.6,4.73,2.52,2,3.3,0.784,342
2020-07-16T00:00:00.000Z,1.4,3.87,2.5,2.25,2.73,0.438,244
2020-07-17T00:00:00.000Z,1.73,4.8,2.9,2.29,3.3,0.594,478
2020-07-18T00:00:00.000Z,1.98,4.97,3.4,2.77,3.83,0.699,448
2020-07-19T00:00:00.000Z,2.2,5.13,4.01,3.73,4.3,0.504,160
2020-07-20T00:00:00.000Z,1.67,5,3.55,3.14,3.9,0.669,104
2020-07-21T00:00:00.000Z,1.75,7.47,4.3,2.47,5.8,1.711,262
2020-07-22T00:00:00.000Z,1.5,5.83,2.7,2.2,3.83,1.067,270
2020-07-23T00:00:00.000Z,2.23,5.03,3.87,3.1,4.09,0.658,85
2020-07-24T00:00:00.000Z,1.5,5.85,2.7,2,3.43,1.054,372
2020-07-25T00:00:00.000Z,2.6,4.43,3.3,3,3.82,0.484,81
2020-07-26T00:00:00.000Z,2.37,5.43,3.6,3,4.25,0.73,401
2020-07-27T00:00:00.000Z,1.58,6.87,2.44,2.2,3.83,1.265,280
2020-07-28T00:00:00.000Z,1.98,6.37,3.05,2.6,3.6,0.81,416
2020-07-29T00:00:00.000Z,2.65,9.83,6.77,4.09,8,2.007,327
2020-07-30T00:00:00.000Z,2.5,11.27,4.44,3.4,8.65,2.676,384
2020-07-31T00:00:00.000Z,2.6,14.37,4.32,3.78,5.16,2.135,409
2020-08-01T00:00:00.000Z,5.37,20.32,9.19,7.68,12,3.071,411
2020-08-02T00:00:00.000Z,3.08,21.7,7.7,4.17,10.33,4.343,379
2020-08-03T00:00:00.000Z,2,13.1,5.37,3.39,7.87,2.756,401
2020-08-04T00:00:00.000Z,1.93,5.17,3.03,2.65,3.67,0.683,449
2020-08-05T00:00:00.000Z,1.4,3.1,2,1.8,2.23,0.328,472
2020-08-06T00:00:00.000Z,0.9,3.97,1.36,1.2,1.6,0.333,376
2020-08-07T00:00:00.000Z,0.9,3.2,1.51,1.3,1.97,0.423,488
2020-08-08T00:00:00.000Z,0.6,2,1,0.8,1.2,0.294,295
2020-08-09T00:00:00.000Z,1.98,3.03,2.1,2.04,2.21,0.275,20
2020-08-10T00:00:00.000Z,1.87,2.95,2.22,2.12,2.37,0.231,51
2020-08-11T00:00:00.000Z,3.55,16.93,5.8,4.7,9.9,3.42,410
2020-08-12T00:00:00.000Z,3.07,17.67,6.05,5.37,6.93,2.794,502
2020-08-13T00:00:00.000Z,2.87,6.2,4.03,3.6,4.92,0.782,289
2020-08-14T00:00:00.000Z,3,7.4,4.93,3.8,5.83,1.1,262
2020-08-15T00:00:00.000Z,3.13,31.55,5.04,4.46,5.6,1.703,332
2020-08-16T00:00:00.000Z,1.3,6.6,2.92,1.8,3.6,1.179,377
2020-08-17T00:00:00.000Z,1.2,10.87,2.5,1.9,3,0.93,513
2020-08-18T00:00:00.000Z,1.43,4.63,2.8,2.42,3.3,0.597,507
2020-08-19T00:00:00.000Z,1.2,5.77,2.17,1.77,3.73,1.219,498
2020-08-20T00:00:00.000Z,1.2,4.97,2.29,1.73,3.3,0.946,501
2020-08-21T00:00:00.000Z,3.17,12.9,4.63,3.97,5.93,1.837,490
2020-08-22T00:00:00.000Z,2.8,18.5,6.53,4.43,8.23,3.776,458
2020-08-23T00:00:00.000Z,2.4,10.6,4,3.4,7.5,2.284,485
2020-08-24T00:00:00.000Z,1.9,3.9,2.63,2.42,2.83,0.33,315
2020-08-25T00:00:00.000Z,2.25,4.73,3.17,2.8,3.67,0.53,431
2020-08-26T00:00:00.000Z,1.5,7.13,2.8,2.21,4.29,1.334,436
2020-08-27T00:00:00.000Z,1.98,5.5,3.07,2.6,3.72,0.716,506
2020-08-28T00:00:00.000Z,2.45,15.3,4.97,3.73,9.43,4.085,446
2020-08-29T00:00:00.000Z,1.5,14.77,2.54,2.13,3.8,3.507,294
2020-08-30T00:00:00.000Z,0.5,1.87,0.9,0.8,1.1,0.215,348
2020-08-31T00:00:00.000Z,0.6,2.1,1,0.9,1.23,0.263,448
2020-09-01T00:00:00.000Z,0.6,2.1,1,0.9,1.17,0.181,389
2020-09-02T00:00:00.000Z,0.7,2.37,1.17,1,1.3,0.24,464
2020-09-03T00:00:00.000Z,0.8,1.9,1.2,1.07,1.3,0.186,458
2020-09-04T00:00:00.000Z,1.1,2.29,1.53,1.4,1.7,0.184,478
2020-09-05T00:00:00.000Z,1.08,3.6,1.8,1.58,2,0.345,473
2020-09-06T00:00:00.000Z,1.1,3.33,1.6,1.4,2.2,0.445,476
2020-09-07T00:00:00.000Z,1.27,9.77,2.22,1.97,2.73,1.426,442
2020-09-08T00:00:00.000Z,0.9,4.67,1.63,1.33,2,0.566,380
2020-09-09T00:00:00.000Z,1.17,3.67,2.33,2.17,2.67,0.438,395
2020-09-10T00:00:00.000Z,1.4,4.9,2.6,2.1,3.23,0.791,344
2020-09-11T00:00:00.000Z,1.48,6.27,2.37,2.02,2.9,0.875,311
2020-09-12T00:00:00.000Z,1.6,4.83,2.56,2.2,3.1,0.691,300
2020-09-13T00:00:00.000Z,1.35,8.33,2.06,1.8,2.7,1.627,359
2020-09-14T00:00:00.000Z,1.63,10.02,4.53,3.28,6.5,2.18,293
2020-09-15T00:00:00.000Z,6.35,15.9,8.83,8.09,10.25,1.823,252
2020-09-16T00:00:00.000Z,16.7,21.6,19.57,18.92,20.3,1.069,37
2020-09-17T00:00:00.000Z,6.93,22.5,13.77,11.94,15.93,3.39,153
2020-09-18T00:00:00.000Z,1.33,30.03,4.42,2.7,9.6,8.998,322
2020-09-19T00:00:00.000Z,0.8,8.33,4.63,2.06,5.82,2.171,304
2020-09-20T00:00:00.000Z,0.9,2.37,1.3,1.1,1.73,0.363,234
2020-09-21T00:00:00.000Z,1.4,3.57,2,1.8,2.29,0.519,224
2020-09-22T00:00:00.000Z,2.1,8.17,3.8,3.03,6.57,1.837,340
2020-09-23T00:00:00.000Z,3.77,9.65,6.37,5.61,7.1,1.067,444
2020-09-24T00:00:00.000Z,1.5,5,2.9,2.29,3.66,0.836,461
2020-09-25T00:00:00.000Z,0.7,3.77,2.21,1.2,2.8,0.808,346
2020-09-26T00:00:00.000Z,0.56,1.63,0.9,0.8,0.97,0.152,280
2020-09-27T00:00:00.000Z,0.9,3.33,1.73,1.4,2.44,0.593,229
2020-09-28T00:00:00.000Z,1,2.27,1.4,1.3,1.5,0.207,273
2020-09-29T00:00:00.000Z,0.93,2.7,1.6,1.4,1.8,0.311,258
2020-09-30T00:00:00.000Z,1.03,3.03,1.57,1.37,2,0.425,247
2020-10-01T00:00:00.000Z,2.47,8.23,4.22,3.5,4.76,1.109,310
2020-10-02T00:00:00.000Z,0.9,6.23,2.29,1.5,2.9,1.074,270
2020-10-03T00:00:00.000Z,0.7,2.1,1.2,1.07,1.37,0.244,251
2020-10-04T00:00:00.000Z,0.8,3.43,1.97,1.6,2.29,0.565,312
2020-10-05T00:00:00.000Z,0.9,2.29,1.37,1.2,1.5,0.203,320
2020-10-06T00:00:00.000Z,1,4.8,1.7,1.4,2.4,0.614,339
2020-10-07T00:00:00.000Z,1.2,3.1,1.9,1.6,2.29,0.421,335
2020-10-08T00:00:00.000Z,1.97,4.57,3.27,2.9,3.5,0.488,318
2020-10-09T00:00:00.000Z,2.23,5.67,3.1,2.73,4.09,0.792,341
2020-10-10T00:00:00.000Z,1.3,6.8,2.33,2,2.73,0.852,417
2020-10-11T00:00:00.000Z,0.7,6.57,1.12,1,1.3,0.924,424
2020-10-12T00:00:00.000Z,0.47,1.6,0.7,0.67,0.8,0.122,342
2020-10-13T00:00:00.000Z,0.6,2.93,1.07,0.9,1.47,0.364,420
2020-10-14T00:00:00.000Z,0.56,2.8,1.53,1,1.83,0.499,389
2020-10-15T00:00:00.000Z,0.6,29.27,1.2,0.8,4.12,8.193,405
2020-10-16T00:00:00.000Z,0.67,2.1,1.1,1,1.27,0.225,423
2020-10-17T00:00:00.000Z,0.97,3.23,1.9,1.5,2.29,0.482,429
2020-10-18T00:00:00.000Z,1.97,3.2,2.2,2.1,2.45,0.281,17
2020-10-19T00:00:00.000Z,1.07,2.17,1.7,1.39,1.8,0.291,72
2020-10-20T00:00:00.000Z,3.2,4.17,3.7,3.2,4.17,0.396,3
2020-10-21T00:00:00.000Z,2.8,11.4,4.17,3.53,8,2.442,362
2020-10-22T00:00:00.000Z,2.52,10,3.73,3.4,4.26,1.704,95
2020-10-23T00:00:00.000Z,0.8,9.36,2.15,1.5,3.7,1.776,380
2020-10-24T00:00:00.000Z,0.8,2,0.9,0.9,1,0.278,23
2020-10-25T00:00:00.000Z,1.5,6.8,2.52,2.06,3.1,0.809,159
2020-10-26T00:00:00.000Z,0.6,3.47,0.9,0.83,1.1,0.364,448
2020-10-27T00:00:00.000Z,0.7,1.33,0.8,0.77,0.9,0.116,99
2020-10-28T00:00:00.000Z,1.2,2.1,1.5,1.4,1.7,0.199,87
2020-10-29T00:00:00.000Z,1.8,9.02,3.3,2.67,4.83,1.685,438
2020-10-30T00:00:00.000Z,1.2,14,2.9,2,5.4,2.601,470
2020-10-31T00:00:00.000Z,1.8,2.93,2.23,2.04,2.5,0.293,21
2020-11-01T00:00:00.000Z,7.2,9.07,8.14,7.2,9.07,0.935,2
2020-11-02T00:00:00.000Z,15.6,49.9,23.8,18.43,45.73,12.839,15
2020-11-03T00:00:00.000Z,10.23,46.4,38.43,36.36,41.63,6.042,47
2020-11-04T00:00:00.000Z,0.9,16.87,4.76,3.49,6.07,2.585,217
2020-11-05T00:00:00.000Z,19.07,85.9,39.07,31.5,42.7,9.541,212
2020-11-06T00:00:00.000Z,10.9,40.36,24.3,14.9,34.86,9.204,281
2020-11-07T00:00:00.000Z,1.1,24.9,4.67,2.37,12.2,6.425,391
